Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2.01406E+12,12-Jun-14,5-May-14,MSP,Minneapolis/ St.Paul International Airport,KLM Royal Dutch Airlines,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01406E+12,12-Jun-14,4-Jun-14,DFW,Dallas-Fort Worth International Airport ,American Eagle  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2.01406E+12,13-Jun-14,7-Jun-14,PDX,Portland International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2.01406E+12,13-Jun-14,29-May-14,AUS,Austin-Bergstrom International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01406E+12,16-Jun-14,16-Jun-14,PDX,Portland International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2.01406E+12,17-Jun-14,6-Jun-14,JFK,John F. Kennedy International,British Airways  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01406E+12,16-Jun-14,11-May-14,FLL,Ft. Lauderdale-Hollywood International,American Airlines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2.01406E+12,12-Jun-14,22-Apr-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01406E+12,12-Jun-14,23-May-14,IAH,Houston - George Bush Intercontinental Airport,UAL  ,Property Damage,Checkpoint,Computer & Accessories,$0.00 ,Deny
2.01406E+12,17-Jun-14,8-Jun-14,TPA,Tampa International,Jet Blue,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2.01406E+12,17-Jun-14,10-Jun-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing; Cosmetics & Grooming,$0.00 ,Deny
2.01406E+12,17-Jun-14,26-Sep-13,CVG,Cincinnati/Northern Kentucky International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01406E+12,17-Jun-14,18-Apr-14,IAD,Washington Dulles International,UAL  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2.01406E+12,16-Jun-14,28-May-14,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Clothing; Cosmetics & Grooming,$0.00 ,Deny
2.01406E+12,11-Jun-14,23-Dec-13,JAX,Jacksonville International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01406E+12,11-Jun-14,6-May-14,F,Foreign airport,British Airways  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01406E+12,17-Jun-14,14-Jun-14,F,Foreign airport,UAL  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2.01406E+12,11-Jun-14,22-May-14,BOS,Boston (Logan) International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2.01406E+12,17-Jun-14,2-Jun-14,CLE,Cleveland Hopkins International,American Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01406E+12,16-Jun-14,21-Jul-13,MCO,Orlando International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01406E+12,12-Jun-14,14-Apr-14,LAX,Los Angeles International Airport ,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01406E+12,16-Jun-14,6-Jun-14,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01406E+12,16-Jun-14,9-Apr-14,LGA,LaGuardia ,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Other,$0.00 ,Deny
2.01406E+12,16-Jun-14,24-May-14,BOS,Boston (Logan) International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories; Other; Personal Electronics,$0.00 ,Deny
2.01406E+12,16-Jun-14,28-May-14,SAN,San Diego International,Delta Air Lines  ,Property Damage,Checked Baggage,Personal Electronics,$0.00 ,Deny
2.01406E+12,16-Jun-14,12-Jun-14,GRK,Kileen - Ft. Hood Regional,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01406E+12,23-Jun-14,17-Jun-14,IAH,Houston - George Bush Intercontinental Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01406E+12,17-Jun-14,28-May-14,DEN,Denver International Airport ,Lufthansa  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2.01406E+12,17-Jun-14,16-May-14,ATL,Hartsfield-Jackson Atlanta International Airport,KLM Royal Dutch Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01406E+12,17-Jun-14,16-May-14,HNL,Honolulu International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00 ,Deny
2.01406E+12,17-Jun-14,16-May-14,PIT,Pittsburgh International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Musical Instruments & Accessories,$0.00 ,Deny
2.01406E+12,19-Jun-14,22-May-14,PDX,Portland International,Alaska Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2.01406E+12,18-Jun-14,13-May-14,ABQ,Albuquerque International Sunport Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01406E+12,18-Jun-14,9-Jun-14,TPA,Tampa International,USAir  ,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00 ,Deny
2.01406E+12,18-Jun-14,9-Jun-14,F,Foreign airport,British Airways  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01406E+12,18-Jun-14,20-May-14,DEN,Denver International Airport ,Spirit Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2.01406E+12,18-Jun-14,8-May-14,HNL,Honolulu International Airport,Hawaiian Airlines  ,Passenger Property Loss,Checkpoint,Cameras,$0.00 ,Deny
2.01406E+12,18-Jun-14,15-May-14,LAX,Los Angeles International Airport ,China Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01406E+12,17-Jun-14,10-Jun-14,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01406E+12,18-Jun-14,12-May-14,ISP,"Long Island McArthur, Islip",Allegiant Air,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01406E+12,19-Jun-14,17-Jun-14,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Currency,$0.00 ,Deny
2.01406E+12,17-Jun-14,13-Jun-14,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2.01406E+12,17-Jun-14,7-Jun-14,LAS,McCarran International,Southwest Airlines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2.01406E+12,19-Jun-14,16-Jun-14,DEN,Denver International Airport ,American Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2.01406E+12,19-Jun-14,24-May-14,HNL,Honolulu International Airport,Hawaiian Airlines  ,Passenger Property Loss,Checked Baggage,Currency,$0.00 ,Deny
2.01406E+12,19-Jun-14,11-Jun-14,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01406E+12,19-Jun-14,8-Jun-14,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checkpoint,Personal Accessories,$0.00 ,Deny
2.01406E+12,18-Jun-14,12-Jun-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01406E+12,16-Jun-14,27-May-14,PHL,Philadelphia International Airport,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01406E+12,19-Jun-14,14-Jun-14,JFK,John F. Kennedy International,Copa Airlines,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01406E+12,18-Jun-14,20-May-14,MDW,Midway International Airport,AirTran Airlines,Property Damage,Checked Baggage,Travel Accessories,$0.00 ,Deny
2.01406E+12,23-Jun-14,16-May-14,TPA,Tampa International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2.01406E+12,23-Jun-14,14-May-14,BQN,Rafael Hernandez,Jet Blue,Passenger Property Loss,Checkpoint,Personal Electronics; Personal Electronics,$0.00 ,Deny
2.01407E+12,24-Jun-14,12-Jun-14,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2.01407E+12,24-Jun-14,17-Jun-14,CLE,Cleveland Hopkins International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01407E+12,24-Jun-14,22-Jun-14,DAY,James M. Cox Dayton International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2.01407E+12,19-Jun-14,14-May-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other; Clothing",$0.00 ,Deny
2.01407E+12,19-Jun-14,1-Jun-14,MCO,Orlando International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01407E+12,24-Jun-14,8-Jan-14,PHX,Phoenix Sky Harbor International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01407E+12,19-Jun-14,9-May-14,SGF,Springfield-Branson National Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$0.00 ,Deny
2.01407E+12,19-Jun-14,18-May-14,GSO,Piedmont Triad International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing; Jewelry & Watches,$0.00 ,Deny
2.01407E+12,19-Jun-14,13-Jun-14,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines  ,Property Damage,Checkpoint,Personal Electronics,$0.00 ,Deny
2.01407E+12,19-Jun-14,18-Jun-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01407E+12,24-Jun-14,1-Jun-14,PIT,Pittsburgh International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$0.00 ,Deny
2.01407E+12,21-Jun-14,23-Apr-14,SAN,San Diego International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01407E+12,24-Jun-14,21-Jun-14,DCA,Ronald Reagan Washington National Airport,USAir  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01407E+12,24-Jun-14,22-Jun-14,PDX,Portland International,Frontier Airlines,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2.01407E+12,24-Jun-14,29-Apr-14,SNA,John Wayne,American Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2.01407E+12,24-Jun-14,6-Jun-14,SGF,Springfield-Branson National Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video,$0.00 ,Deny
2.01407E+12,24-Jun-14,9-Jun-14,CHS,Charleston International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01407E+12,25-Jun-14,6-Jun-14,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01407E+12,24-Jun-14,7-Jun-14,SAN,San Diego International,Southwest Airlines  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2.01407E+12,24-Jun-14,23-Jun-14,ELP,El Paso International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01407E+12,24-Jun-14,14-Jun-14,CLT,Charlotte/Douglas International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Home Decor,$0.00 ,Deny
2.01407E+12,25-Jun-14,14-Jun-14,TUL,Tulsa International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01407E+12,24-Jun-14,10-Jun-14,JFK,John F. Kennedy International,American Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01407E+12,26-Jun-14,13-Jun-14,AUS,Austin-Bergstrom International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Cameras; Clothing,$0.00 ,Deny
2.01407E+12,16-Jun-14,8-Apr-14,SJC,Norman Y Mineta San Jose International,Volaris Airlines,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01407E+12,26-Jun-14,27-May-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2.01407E+12,26-Jun-14,24-Jun-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01407E+12,16-Jun-14,28-May-14,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01407E+12,26-Jun-14,9-Jun-14,LAS,McCarran International,Allegiant Air,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01407E+12,26-Jun-14,15-Jun-14,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2.01407E+12,26-Jun-14,30-May-14,SDF,Louisville International,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01407E+12,26-Jun-14,14-Jun-14,MCO,Orlando International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01407E+12,26-Jun-14,15-Jun-14,SJC,Norman Y Mineta San Jose International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2.01407E+12,23-Jun-14,8-Jun-14,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,Deny
2.01407E+12,19-Jun-14,7-Jun-14,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01407E+12,26-Jun-14,19-Jun-14,PHL,Philadelphia International Airport,American Airlines  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2.01407E+12,23-Jun-14,4-Apr-14,OMA,Eppley Airfield,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2.01407E+12,26-Jun-14,19-Jun-14,RDU,Raleigh-Durham International,American Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2.01407E+12,26-Jun-14,4-Jun-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Other; Personal Electronics,$0.00 ,Deny
2.01407E+12,26-Jun-14,23-Jun-14,ORD,Chicago O'Hare International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Computer & Accessories; Computer & Accessories; Personal Electronics,$0.00 ,Deny
2.01407E+12,24-Jun-14,24-Jun-14,PBI,Palm Beach International,Jet Blue,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01407E+12,24-Jun-14,21-May-14,MCO,Orlando International Airport,British Airways  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01407E+12,24-Jun-14,17-Mar-14,LAS,McCarran International,Southwest Airlines  ,Property Damage,Checked Baggage,Personal Electronics,$0.00 ,Deny
2.01407E+12,27-Jun-14,24-Jun-14,RIC,Richmond International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,Deny
2.01407E+12,27-Jun-14,17-May-14,EAU,Chippewa Valley Regional Airport,UAL  ,Property Damage,Checked Baggage,Cameras,$0.00 ,Deny
2.01407E+12,24-Jun-14,21-May-14,LAS,McCarran International,UAL  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01407E+12,27-Jun-14,20-Jun-14,LAS,McCarran International,USAir  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2.01407E+12,27-Jun-14,25-Jun-14,LAS,McCarran International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing,$0.00 ,Deny
2.01407E+12,11-Jul-14,5-Jun-14,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Medical/Science,$0.00 ,Deny
2.01407E+12,27-Jun-14,25-Jun-14,LAS,McCarran International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01407E+12,27-Jun-14,30-May-14,EGE,Eagle County Regional,UAL  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01407E+12,27-Jun-14,22-Jun-14,MSY,New Orleans International,American Airlines  ,Passenger Property Loss,Checked Baggage,Currency,$0.00 ,Deny
2.01407E+12,27-Jun-14,30-May-14,DAY,James M. Cox Dayton International,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01407E+12,24-Jun-14,22-May-14,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,Deny
2.01407E+12,30-Jun-14,14-Jun-14,LFT,Lafayette Regional,American Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01407E+12,27-Jun-14,13-Jun-14,LAS,McCarran International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing,$0.00 ,Deny
2.01407E+12,1-Jul-14,22-Jun-14,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2.01407E+12,15-Jul-14,27-Jun-14,MSP,Minneapolis/ St.Paul International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items; Sporting Equipment & Supplies,$0.00 ,Deny
2.01407E+12,1-Jul-14,18-Jun-14,SEA,Seattle-Tacoma International,Alaska Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2.01407E+12,1-Jul-14,9-Jun-14,DEN,Denver International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Medical/Science,$0.00 ,Deny
2.01407E+12,27-Jun-14,28-May-14,LAX,Los Angeles International Airport ,Qantas Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2.01407E+12,27-Jun-14,9-Jun-14,LAS,McCarran International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01407E+12,30-Jun-14,6-May-14,SJU,Luis Munoz Marin International,American Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01407E+12,26-Jun-14,14-May-14,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01407E+12,15-Jul-14,29-Jun-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$0.00 ,Deny
2.01407E+12,30-Jun-14,9-Jun-14,LBB,Lubbock International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01407E+12,27-Jun-14,1-May-14,HNL,Honolulu International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2.01407E+12,27-Jun-14,13-Jun-14,GEG,Spokane International,Southwest Airlines  ,Property Damage,Checked Baggage,Home Decor,$0.00 ,Deny
2.01407E+12,30-Jun-14,4-Jun-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,$0.00 ,Deny
2.01407E+12,11-Jul-14,6-Apr-14,SEA,Seattle-Tacoma International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01407E+12,11-Jul-14,26-Jun-14,YNG,Youngstown-Warren Regional,Allegiant Air,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01407E+12,28-Jun-14,27-Jun-14,LIH,Lihue Airport,Hawaiian Airlines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2.01407E+12,1-Jul-14,26-Jun-14,PHL,Philadelphia International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01407E+12,3-Jul-14,13-Jun-14,LAS,McCarran International,Southwest Airlines  ,Property Damage,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01407E+12,10-Jul-14,15-Jun-14,SEA,Seattle-Tacoma International,Sun Country Airlines Inc  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2.01407E+12,27-Jun-14,12-Jun-14,PHX,Phoenix Sky Harbor International,USAir  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2.01407E+12,2-Jul-14,25-Jun-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,Deny
2.01407E+12,1-Jul-14,23-Jun-14,JFK,John F. Kennedy International,Virgin America,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
